CustomerID,Age,HomeOwner,ResidenceLength,DwellingType,Gender,Marital,HouseholdSize,ChildPresent,Child0-5,Child6-12,Child13-18,Income,Occupation,HomeValue,MagazineStatus,PaidDirectMailOrders,YearsSinceLastOrder,TotalAmountPaid,DollarsPerIssue,TotalPaidOrders,MonthsSinceLastPayment,LastPaymentType,UnpaidMagazines,PaidCashMagazines,PaidReinstateMagazines,PaidCreditMagazines,ActiveSubscriptions,ExpiredSubscriptions,RequestedCancellations,NoPayCancellations,PaidComplaints,GiftDonor,NumberGiftDonations,MonthsSince1stOrder,MonthsSinceLastOrder,MonthsSinceExpire,Renewal
11961,56,100,14,S,F,S,5,Y,100,100,100,92000,M,7,B,0,8,50,0.55,3,75,M,3,1,0,0,0,2,1,2,0,N,0,230,75,40,0
11962,50,100,9,S,F,M,4,Y,65,45,100,160000,M,4,A,2,2,49.97,0.45,4,1,A,0,1,0,2,1,2,0,0,0,N,0,250,48,8,1
11963,53,100,14,S,F,M,3,Y,0,0,45,53000,M,7,A,0,4,182.97,0.78,23,27,A,0,2,0,0,1,1,0,0,0,Y,2,288,72,43,0
11965,53,100,8,S,F,M,3,N,45,45,45,104000,W,7,A,6,0,157.91,0.79,18,16,1,1,3,0,3,1,5,1,0,0,N,0,94,94,58,0
11967,49,100,11,S,F,S,2,N,0,35,45,40000,W,3,B,2,5,37.71,0.28,3,83,0,1,0,0,1,0,1,0,1,0,Y,1,202,83,47,0
11968,53,100,14,S,F,M,4,Y,0,35,100,324000,U,9,O,1,10,52,0.92,12,97,1,0,0,0,1,0,1,0,0,0,Y,5,202,98,69,0
11970,49,100,8,S,M,M,3,Y,100,100,100,163000,W,4,O,1,9,20,0.56,1,87,3,0,0,0,1,0,1,0,0,0,N,0,90,90,53,0
11971,58,100,14,S,F,M,4,N,0,0,0,180000,W,8,E,0,5,126.97,0.97,7,46,A,0,4,0,0,0,4,0,0,0,Y,1,170,46,22,0
11973,49,100,14,S,F,M,6,Y,100,100,100,90000,W,6,A,1,0,104.9,0.74,5,95,F,0,2,0,3,1,5,0,0,0,N,0,98,98,73,0
11974,63,100,7,S,F,M,3,N,45,55,45,11000,H,3,B,3,7,157.97,0.85,11,103,A,0,1,1,1,0,2,0,1,0,Y,2,324,103,57,0
11976,57,100,14,S,F,M,4,N,45,45,45,99000,B,3,O,2,9,116.88,0.51,6,80,1,0,0,0,2,0,2,0,0,0,N,0,82,82,45,0
11978,56,100,14,S,F,M,5,Y,0,45,100,111000,M,3,O,3,6,112.73,0.78,6,93,1,0,2,0,1,0,3,0,0,0,N,0,157,94,57,0
11980,65,100,4,S,F,M,3,N,0,0,15,15000,M,3,E,0,3,35,0.63,2,39,A,0,2,0,1,0,3,0,0,0,N,0,202,39,25,0
11981,62,100,14,S,F,M,3,N,45,45,35,108000,B,2,E,4,4,102,1.42,5,53,A,0,1,0,1,0,2,0,0,0,N,0,202,102,66,0
11982,49,100,14,S,F,M,4,Y,45,65,100,126000,W,7,O,2,15,73.94,NA,4,145,L,0,1,0,0,0,1,0,0,0,N,0,202,145,103,0
11984,63,100,14,S,F,M,3,Y,0,0,0,70000,W,4,O,2,7,38.97,0.55,3,95,M,0,1,0,0,0,1,0,0,0,N,0,202,95,47,0
11987,64,100,1,S,F,M,4,Y,45,0,35,157000,M,5,E,2,7,41,0.37,2,89,L,0,1,0,0,0,1,0,0,0,N,0,202,87,15,0
11988,58,100,10,S,F,M,2,U,45,15,35,37000,M,2,O,2,10,37,0.56,2,85,2,0,0,0,1,0,1,0,0,0,N,0,201,87,50,0
11989,56,100,14,S,F,M,3,Y,45,0,100,65000,W,3,O,2,7,33.49,0.66,2,105,2,0,0,0,1,0,1,0,0,0,N,0,201,106,81,0
11990,51,100,14,S,M,S,2,Y,65,45,65,54000,R,2,O,4,8,105.41,0.55,7,105,M,0,3,0,0,0,3,0,0,0,N,0,106,105,58,0
11991,64,100,14,S,F,S,2,N,0,0,35,18000,U,3,E,2,0,39,0.56,2,18,1,0,0,0,1,0,1,0,0,0,N,0,201,20,6,0
11993,58,100,8,S,F,M,2,N,45,55,35,107000,U,9,C,1,8,20,0.56,1,95,1,1,0,0,1,0,1,1,0,0,N,0,96,96,59,0
11994,49,100,10,S,F,M,2,Y,0,0,100,87500,U,3,O,1,10,80.95,1.14,4,74,A,0,2,0,0,0,2,0,0,0,N,0,201,74,51,0
11995,55,100,11,S,F,M,2,N,25,0,45,114000,H,2,O,1,7,54.97,0.53,3,77,2,0,0,0,2,0,2,0,0,0,N,0,201,78,42,0
11996,52,100,14,S,F,M,5,Y,45,100,45,102000,B,9,O,1,6,62,0.9,7,98,A,0,1,0,0,0,1,0,0,0,N,0,201,98,67,0
11997,57,100,14,S,F,M,3,Y,65,100,100,185000,W,4,O,2,6,51,0.8,4,108,1,0,1,0,1,0,3,0,0,0,N,0,201,108,79,0
11998,51,100,14,S,F,M,4,Y,15,0,100,28000,W,2,E,3,10,57,0.55,4,78,A,0,2,0,0,0,2,0,0,0,N,0,82,78,33,0
11999,64,100,14,S,F,M,3,Y,45,35,45,106000,W,3,O,0,7,136.91,1.14,8,77,A,0,2,0,0,0,2,0,0,0,N,0,201,82,55,0
12000,67,100,14,S,F,M,3,Y,25,0,45,189000,U,5,E,1,3,70,0.65,4,30,A,0,2,0,0,0,2,0,0,0,N,0,147,30,5,0
12002,51,100,7,S,F,M,5,Y,100,100,100,210000,W,3,E,2,1,96.97,0.59,11,17,A,1,3,0,1,0,4,0,0,0,Y,1,201,80,51,0
12003,52,100,2,S,F,M,3,Y,15,15,100,34000,M,3,E,1,4,63.96,0.65,6,52,A,0,2,0,0,0,2,0,0,0,N,0,201,52,30,0
12004,49,100,11,S,F,M,3,Y,65,100,100,163000,W,6,O,0,7,85.91,0.69,6,87,1,0,2,1,1,0,4,0,0,0,N,0,89,89,52,0
12005,60,100,14,S,F,M,4,Y,45,35,45,77000,W,5,E,1,0,124.91,0.68,10,13,A,0,3,0,0,0,3,0,0,0,Y,1,149,71,35,0
12007,77,100,14,S,F,M,2,N,45,0,35,159000,R,3,C,1,5,64.97,0.72,7,42,S,0,2,0,1,0,2,0,0,1,Y,2,200,115,91,0
12008,65,100,11,S,F,M,3,Y,100,0,0,290000,W,9,O,2,9,172.33,1.83,8,62,A,0,2,0,1,0,3,0,0,0,N,0,188,62,38,0
12010,48,100,14,S,F,M,5,Y,45,55,100,242000,M,9,E,8,2,130.47,0.8,10,33,0,2,2,0,1,0,4,1,0,0,N,0,155,35,27,0
12011,54,100,14,S,F,M,4,Y,45,65,100,182000,M,9,O,0,8,39.5,0.85,7,112,1,0,0,0,1,0,1,0,0,0,Y,4,199,114,78,0
12015,69,100,6,S,F,S,1,N,25,0,35,34000,U,9,E,0,5,277,1.33,6,43,A,0,3,0,0,0,3,0,0,0,Y,2,199,43,6,0
12016,51,100,1,S,F,M,6,Y,0,0,100,174000,W,4,O,2,10,70.94,0.42,4,92,0,0,0,0,2,0,2,0,0,0,N,0,94,94,57,0
12020,50,100,11,S,F,M,2,Y,65,65,100,174000,W,9,O,1,13,145.9,0.79,9,126,A,0,3,0,2,0,5,0,0,0,Y,1,199,126,101,0
12021,76,100,8,S,F,S,4,Y,45,35,45,72000,U,7,C,0,6,62.97,0.93,5,99,A,0,3,0,0,0,2,0,0,1,N,0,143,122,95,0
12022,50,100,9,S,F,M,3,Y,65,100,100,149000,U,6,O,0,9,60,0.92,3,113,A,0,1,0,0,0,2,0,0,0,N,0,198,113,69,0
12023,52,100,9,S,F,S,3,Y,25,35,25,123000,R,9,E,0,3,56,0.97,6,35,A,0,2,0,0,0,2,0,0,0,N,0,198,110,74,0
12025,52,100,4,S,F,M,3,Y,15,0,45,27000,U,2,E,5,4,180.74,0.9,11,35,A,0,3,0,1,0,4,0,0,0,Y,1,198,35,23,0
12026,54,100,14,S,F,S,1,N,45,35,45,47000,W,3,E,2,3,144.89,0.4,9,52,0,1,2,0,1,0,3,0,1,0,N,0,198,111,75,0
12027,49,100,7,S,F,M,3,Y,65,0,100,130000,M,9,E,4,2,103,0.7,7,21,A,0,2,0,1,0,4,0,0,0,N,0,250,51,14,0
12028,54,100,14,S,F,S,2,Y,15,0,45,49000,M,3,A,0,1,75.99,0.51,5,11,M,1,1,0,1,1,1,1,0,0,N,0,198,66,53,0
12029,68,100,14,S,F,M,5,N,0,0,0,86000,B,4,O,0,7,41,0.85,2,110,A,0,1,0,0,0,1,0,0,0,N,0,127,110,79,0
12030,65,100,14,S,F,M,4,Y,45,0,35,111000,W,5,O,3,7,63.5,0.56,4,113,1,0,0,0,1,0,1,0,0,0,N,0,202,114,77,0
12031,68,100,6,S,F,M,2,N,25,0,35,73000,M,3,A,6,0,236.87,0.64,16,3,A,0,4,1,1,1,5,0,0,0,N,0,178,32,27,0
12032,55,100,14,S,F,S,3,N,45,55,45,51000,W,5,E,0,4,136.58,0.63,21,35,3,0,0,1,2,0,3,0,0,0,Y,10,625,51,14,0
12033,54,100,14,S,F,S,4,Y,100,45,35,68000,W,6,O,4,6,44,0.91,5,103,5,0,1,0,2,0,3,0,0,0,N,0,275,107,67,0
12034,61,100,14,S,F,M,5,N,45,55,45,103000,W,4,E,2,4,60.01,0.54,5,59,1,0,0,0,1,0,1,0,0,0,Y,1,348,60,23,0
12036,50,100,14,S,F,M,3,N,0,0,0,204000,H,4,E,7,5,115,0.44,8,32,A,0,2,0,3,0,5,0,0,0,N,0,252,32,18,0
12037,56,100,12,S,F,M,3,Y,45,45,45,118000,W,4,E,2,3,69.94,0.72,5,59,1,0,0,0,2,0,2,0,0,0,N,0,198,60,23,0
12041,58,100,14,S,M,M,3,N,45,55,35,70000,W,4,O,2,9,45.73,0.56,3,219,1,0,0,0,1,0,1,0,0,0,N,0,245,114,78,0
12042,65,100,14,S,F,M,2,N,0,0,0,98000,W,7,C,4,8,102.42,0.83,19,68,A,2,3,0,0,0,3,2,0,0,N,0,409,68,53,0
12043,73,100,12,S,M,M,6,Y,45,45,45,54000,R,4,E,1,4,19.01,0.53,2,51,7,0,0,0,1,0,1,0,0,0,Y,1,341,57,17,0
12044,71,100,5,S,F,M,2,Y,0,0,35,5000,R,3,E,2,4,99.03,0.76,6,35,A,0,3,0,1,0,4,0,0,0,N,0,60,60,23,0
12045,75,100,12,S,F,M,3,Y,45,55,45,62000,R,3,E,3,8,90.88,0.41,6,68,0,1,1,0,1,0,2,0,1,0,N,0,255,106,67,0
12046,56,100,14,S,F,M,2,Y,45,45,45,18000,W,2,O,1,7,66.97,0.56,4,113,2,0,0,0,1,0,1,0,0,0,N,0,199,114,78,0
12048,52,100,6,S,F,M,6,Y,45,100,100,126000,W,6,O,2,10,195.75,1.15,12,84,1,0,1,1,3,0,5,0,0,0,N,0,93,93,68,0
12049,54,100,11,S,F,M,4,Y,65,0,0,155000,W,9,O,1,14,170.79,0.79,8,122,A,0,2,0,0,0,2,0,0,0,N,0,122,122,59,0
12050,48,100,14,S,F,S,3,Y,0,0,100,87500,M,6,O,1,7,42.3,0.56,3,101,1,0,1,0,1,0,3,0,0,0,N,0,200,102,65,0
12051,66,100,14,S,F,M,4,Y,45,65,100,149000,M,4,E,1,9,100.42,0.61,11,63,A,0,1,0,1,0,2,0,0,0,Y,4,280,103,77,0
12052,65,100,14,S,F,M,2,Y,25,100,35,98000,M,2,O,0,10,237.85,0.79,5,119,A,0,2,0,0,0,2,0,0,0,Y,1,199,119,90,0
12053,57,100,14,S,F,M,5,Y,100,75,0,187000,W,6,C,1,6,69.01,0.56,5,86,2,0,1,0,1,0,1,1,0,0,N,0,258,87,50,0
12054,52,100,14,S,F,M,3,Y,100,0,0,117000,M,3,B,1,7,117.82,1.33,7,105,A,1,4,0,0,0,4,0,1,0,Y,1,NA,115,102,0
12055,52,100,9,S,F,M,6,Y,0,0,0,171000,H,6,C,3,4,250.7,0.48,18,121,0,9,2,0,1,0,3,9,0,0,Y,4,288,106,73,0
12056,48,100,13,S,F,M,4,Y,0,0,100,154000,W,7,A,1,1,172.92,1.39,9,7,A,0,3,1,0,1,3,0,0,0,N,0,205,59,46,0
12057,64,100,14,S,M,M,2,N,0,15,15,208000,W,3,E,2,4,65.94,0.47,3,67,0,1,1,1,1,0,3,1,0,0,N,0,126,70,34,0
12059,51,100,5,S,F,M,4,Y,15,25,100,109000,U,6,O,0,11,117.91,NA,8,147,1,0,1,0,1,0,2,0,0,0,N,0,198,134,99,0
12060,56,100,1,S,F,M,4,Y,25,0,25,21000,B,2,B,3,8,52.97,0.29,3,116,4,1,0,1,1,0,2,0,1,0,N,0,286,120,82,0
12061,58,100,14,S,F,M,2,Y,0,0,100,136000,W,4,A,4,2,83.42,0.48,6,7,A,0,1,0,2,1,2,0,0,0,N,0,372,84,48,0
12063,72,100,14,S,F,M,2,N,15,0,35,125000,R,5,O,2,7,68.47,0.83,4,77,1,0,1,0,2,0,3,0,0,0,N,0,201,79,42,0
12064,53,100,7,S,F,M,4,N,15,0,45,210000,W,4,A,0,0,160,1.43,11,14,A,0,2,0,1,1,2,0,0,0,Y,1,129,129,103,0
12065,74,100,14,S,F,M,3,N,15,0,35,89000,B,3,A,3,2,36,0.47,2,18,A,0,1,0,1,1,1,0,0,0,N,0,120,120,83,0
12066,79,100,14,S,F,M,5,Y,45,55,45,97000,H,3,B,1,8,58.97,0.53,4,70,2,2,0,0,1,0,1,1,1,0,N,0,300,72,36,0
12067,60,100,7,S,M,S,3,N,0,0,0,238000,W,9,C,2,7,92.94,0.7,5,110,K,1,1,1,2,0,4,1,0,0,N,0,90,88,52,0
12068,68,100,8,S,F,M,4,Y,45,100,100,157000,W,6,O,2,0,73.96,0.53,5,77,2,0,0,0,1,0,1,0,0,0,N,0,201,78,42,0
12070,60,100,13,S,F,M,4,Y,0,0,100,149000,W,6,E,2,8,86.91,0.53,6,61,1,0,1,0,2,0,3,0,0,0,N,0,198,63,27,0
12073,62,100,14,S,F,M,3,Y,45,100,35,92000,B,4,E,4,3,96.97,0.81,7,35,A,0,3,0,2,0,5,0,0,0,Y,1,155,35,10,0
12075,62,100,14,S,F,S,3,Y,45,0,35,45000,U,5,E,2,1,37,0.54,3,3,A,0,1,0,1,0,2,0,0,0,N,0,202,102,65,0
12077,60,100,6,S,M,M,6,Y,100,0,0,92000,M,4,C,2,7,35.97,0.53,2,119,0,1,0,0,2,0,2,1,0,0,N,0,126,126,102,0
12078,71,100,1,S,F,S,3,Y,65,45,45,32000,R,3,O,1,9,20,0.56,1,112,1,0,0,0,1,0,1,0,0,0,N,0,114,114,77,0
12080,76,100,5,S,M,M,2,N,0,25,25,53000,H,4,E,3,3,104.12,0.73,10,28,A,0,1,1,0,0,2,0,0,0,N,0,234,28,3,0
12081,52,100,8,S,F,M,4,N,45,45,45,66000,W,2,O,3,8,82,0.74,4,120,L,0,1,0,1,0,2,0,0,0,N,0,165,152,117,0
12083,52,100,14,S,F,M,3,Y,45,65,45,123000,W,3,A,1,0,178.79,1.04,10,1,A,0,2,0,2,1,3,0,0,0,Y,4,141,141,116,0
12085,49,100,9,S,F,M,4,Y,65,100,100,184000,W,9,E,0,3,182.82,0.88,6,46,A,0,3,0,1,0,4,0,0,0,N,0,119,95,69,0
12086,73,100,14,S,F,M,2,N,25,0,35,35000,U,2,A,5,3,147.86,0.52,9,45,1,0,1,1,2,1,2,0,1,0,Y,1,66,65,30,0
12087,68,100,14,S,F,M,3,N,45,65,45,133000,W,5,E,1,3,80.5,0.72,11,51,A,1,1,0,0,0,1,1,0,0,Y,9,192,51,35,0
12089,57,100,13,S,F,M,1,N,35,0,35,53000,W,3,E,4,2,175.94,0.61,11,23,A,1,3,0,0,0,3,0,0,0,N,0,96,37,11,0
12090,59,100,1,S,F,M,2,N,45,65,45,280000,W,9,E,3,4,142,0.88,7,35,A,0,1,1,1,0,3,0,0,0,Y,1,196,107,69,0
12092,61,100,4,S,F,M,1,N,0,0,0,112500,U,3,O,3,10,142.86,0.91,8,67,A,0,3,0,1,0,4,0,0,0,N,0,196,96,51,0
12093,54,100,8,S,F,M,4,Y,0,35,100,118000,U,5,O,0,9,127,0.87,10,87,A,0,2,0,0,0,2,0,0,0,Y,1,180,87,47,0
12094,78,100,14,S,F,S,1,N,45,45,35,49000,R,6,A,2,1,49.97,0.58,4,5,A,0,2,0,1,1,2,0,0,0,N,0,126,54,17,0
12095,63,100,14,S,F,M,4,N,0,0,45,170000,U,4,O,0,14,77.47,NA,4,134,A,0,1,0,0,0,1,0,0,0,N,0,195,134,97,0
12097,72,100,14,S,F,M,2,N,0,0,0,87500,U,9,B,1,8,49,0.36,5,96,2,1,0,0,1,0,1,0,1,0,Y,1,195,99,71,0
12099,52,100,14,S,F,M,5,Y,65,100,100,124000,W,5,O,0,8,75.95,0.79,3,119,A,0,1,0,0,0,1,0,0,0,N,0,169,119,93,0
12100,51,100,14,S,F,M,3,Y,65,100,100,68000,M,2,O,0,10,40.97,0.94,6,63,A,0,1,1,0,0,2,0,0,0,Y,4,158,63,51,0
12101,50,100,14,S,F,M,3,N,0,0,0,102000,M,3,C,2,8,60,0.41,3,101,1,1,0,0,2,0,2,1,0,0,N,0,178,102,65,0
12102,53,100,14,S,F,M,6,Y,0,0,100,30000,W,2,B,1,6,42,0.62,3,102,0,1,0,0,2,0,2,0,1,0,N,0,195,111,75,0
12103,58,100,14,S,F,M,5,Y,45,100,35,97000,W,2,O,2,8,123,1.07,12,88,A,0,2,0,0,0,2,0,0,0,Y,2,195,88,72,0
12104,48,100,12,M,F,M,4,Y,0,100,100,170000,M,4,O,0,8,104.94,0.92,6,111,A,0,1,0,0,0,2,0,0,0,N,0,195,111,85,0
12105,48,100,14,S,F,M,4,Y,45,100,100,121000,W,6,A,0,0,257.3,0.42,22,3,A,0,8,0,2,3,8,0,0,0,Y,1,195,24,11,0
12106,72,100,10,S,F,M,5,N,45,55,45,283000,R,8,A,0,0,63,0.9,5,1,A,0,2,0,0,1,1,0,0,0,Y,3,195,86,41,0
12107,54,100,14,S,F,M,6,Y,0,55,45,184000,W,9,E,0,5,165.85,0.93,13,35,A,0,3,0,0,0,3,0,0,0,N,0,195,63,13,0
12108,67,100,1,M,F,M,2,N,0,0,0,62500,R,3,E,1,4,55.5,0.4,6,55,A,0,1,0,0,0,1,0,0,0,Y,1,193,55,12,0
12109,55,100,14,S,F,M,6,Y,0,0,100,79000,M,3,B,1,6,63.94,0.56,4,80,4,1,1,0,1,0,1,1,0,0,N,0,279,84,45,0
12111,49,100,6,S,F,M,3,Y,45,100,100,134000,M,7,E,3,4,95,0.89,6,50,A,0,3,0,0,0,3,0,0,0,N,0,108,105,58,0
12112,50,100,10,S,F,M,4,Y,65,100,100,130000,H,2,E,0,4,0,0.56,0,32,1,0,1,0,1,0,2,0,0,0,N,0,32,32,18,0
12113,48,100,14,S,F,M,4,Y,100,0,100,79000,W,2,O,1,7,39.97,0.56,2,93,1,0,1,0,1,0,2,0,0,0,N,0,94,94,57,0
12116,56,100,14,S,F,M,5,Y,0,45,100,188000,M,5,O,0,15,94.89,NA,3,152,A,0,2,0,0,0,2,0,0,0,N,0,152,152,103,0
12117,51,100,11,S,F,M,5,Y,65,55,100,205000,W,7,O,0,8,73.97,0.83,8,85,A,0,1,0,1,0,2,0,0,0,Y,2,194,85,59,0
12119,65,100,14,S,F,M,6,Y,45,55,100,90000,M,3,C,3,6,101.54,0.41,10,93,0,2,1,0,1,0,2,2,0,0,N,0,286,96,58,0
12120,54,100,14,S,F,M,3,N,0,0,0,174000,W,9,E,0,3,81,0.7,7,52,A,1,1,0,0,0,1,1,0,0,N,0,194,52,25,0
12121,51,100,10,S,F,M,2,N,25,0,45,49000,U,4,E,2,3,293.41,1.11,16,53,A,1,8,1,0,0,8,1,1,0,N,0,58,53,33,0
12122,55,100,14,S,F,M,5,Y,0,45,100,97000,W,4,A,0,5,170.94,0.78,9,37,A,0,4,0,0,1,3,0,0,0,N,0,84,84,59,0
12123,48,100,14,S,F,M,5,Y,65,100,100,152000,H,5,O,0,8,277.89,1.17,6,93,1,0,1,0,1,0,2,0,0,0,N,0,194,94,81,0
12124,48,100,7,S,F,S,1,Y,100,35,15,72000,U,7,E,1,1,77,0.72,5,16,A,0,2,0,0,0,2,0,0,0,N,0,193,21,7,0
12126,68,100,14,S,M,M,2,N,45,45,35,148000,B,7,O,2,10,167.4,0.77,9,72,A,0,3,0,1,0,4,0,0,0,Y,2,193,104,79,0
12127,73,100,14,S,M,M,2,N,0,0,35,102000,W,5,O,0,7,63,0.88,6,78,A,0,1,0,0,0,1,0,0,0,N,0,193,78,48,0
12128,50,100,14,S,F,M,6,Y,100,100,100,133000,H,9,E,0,4,76.47,1.29,6,37,A,0,1,0,0,0,1,0,0,0,N,0,193,37,23,0
12130,66,100,14,S,F,M,4,N,0,0,35,75000,W,4,O,0,8,87,0.79,4,119,1,0,0,0,1,0,1,0,0,0,N,0,154,119,83,0
12131,50,100,14,M,M,M,4,N,0,15,45,94000,W,7,E,0,4,41,1,2,46,A,0,1,0,0,0,1,0,0,0,N,0,193,46,21,0
12132,59,100,12,S,F,S,1,N,35,0,35,38000,W,6,A,3,2,79,0.6,7,1,A,1,2,0,1,1,2,1,0,0,N,0,147,77,6,0
12133,64,100,5,M,F,M,2,N,15,0,35,22000,W,9,E,1,4,174.42,0.57,9,59,1,1,1,1,2,0,4,0,1,0,N,0,185,60,23,0
12135,52,100,14,S,F,M,4,Y,65,0,100,139000,W,5,O,1,8,106.9,0.67,4,85,A,0,1,0,1,0,3,0,0,0,N,0,173,85,73,0
12136,66,100,7,S,F,M,2,N,0,0,15,64000,W,3,B,3,9,66.97,0.8,3,81,1,1,0,0,3,0,3,0,1,0,N,0,90,90,54,0
12137,65,100,5,S,F,M,4,Y,15,100,100,7000,R,3,E,1,2,41,0.82,3,23,A,0,3,0,0,0,3,0,0,0,N,0,126,44,30,0
12138,77,100,14,S,M,M,2,N,45,45,45,65000,R,4,O,2,6,72.99,1.16,4,98,A,0,2,0,1,0,3,0,0,0,N,0,138,138,113,0
12139,77,100,14,S,F,M,6,N,45,0,45,93000,R,6,O,3,10,140.97,0.72,5,96,A,0,2,0,0,0,2,0,0,0,N,0,120,96,59,0
12140,66,100,1,S,F,M,2,N,45,45,45,121000,W,3,E,3,3,66.9,0.76,4,35,A,0,1,1,1,0,3,0,0,0,N,0,35,35,14,0
12141,55,100,9,S,F,M,6,Y,45,45,100,78000,W,9,E,3,6,87.93,0.63,6,68,2,0,2,0,3,0,5,0,0,0,N,0,70,70,34,0
12142,59,100,14,S,F,M,2,N,45,45,35,23000,W,3,E,0,4,120.97,1.05,6,35,A,0,2,0,0,0,2,0,0,0,N,0,192,35,11,0
12143,57,100,14,S,F,M,3,N,0,0,0,87500,M,7,A,1,2,97,0.76,10,2,2,0,2,0,2,1,3,0,0,0,N,0,96,96,60,0
12144,59,100,14,S,M,M,5,Y,45,35,100,122000,W,5,O,2,10,50.97,0.65,4,77,A,0,1,0,1,0,2,0,0,0,Y,1,126,77,42,0
12145,51,100,1,S,F,S,4,Y,35,100,100,24000,W,6,B,3,6,74.94,0.32,4,114,0,1,1,0,0,0,1,0,1,0,N,0,162,114,90,0
12146,51,100,14,S,F,M,2,N,0,0,45,143000,W,7,E,1,2,30,0.57,7,5,A,0,1,0,1,0,2,0,0,0,N,0,192,108,70,0
12147,69,100,9,S,F,M,2,N,15,0,35,170000,R,4,B,1,10,20,0.56,1,192,1,1,0,0,1,0,1,0,1,0,N,0,106,106,70,0
12148,67,100,2,S,M,M,3,Y,0,0,15,37000,W,2,E,1,5,44,0.53,3,53,A,0,1,0,0,0,1,0,0,0,Y,1,192,53,12,0
12149,54,100,14,S,F,M,3,Y,100,45,100,137000,R,3,E,0,5,72.5,1.09,5,31,A,0,2,0,0,0,2,0,0,0,N,0,192,127,113,0
12150,52,100,14,S,F,M,4,N,45,45,45,110000,U,4,A,6,0,279.96,1.02,20,3,L,0,5,0,3,2,5,0,1,0,Y,6,192,111,82,0
12151,61,100,14,M,F,S,1,N,45,0,25,18000,R,2,E,2,3,128.99,0.66,8,46,0,1,2,0,1,0,3,0,1,0,N,0,75,63,15,0
12152,56,100,1,S,F,M,4,Y,0,100,0,187500,H,2,B,1,4,42.99,0.61,2,102,0,1,0,0,1,0,1,0,1,0,N,0,103,103,78,0
12153,48,100,14,S,F,S,1,N,45,55,45,108000,W,9,E,0,0,30,0.48,5,52,0,3,1,0,0,0,1,3,0,0,Y,2,192,52,15,0
12154,55,100,1,S,F,M,3,Y,0,0,45,57000,W,3,O,0,11,159.37,NA,8,142,A,0,5,0,0,0,5,0,0,0,N,0,182,142,94,0
12155,54,100,1,S,M,M,2,U,45,0,45,172000,W,3,B,0,6,100.46,0.94,5,100,A,1,2,0,0,0,2,0,1,0,Y,2,136,110,89,0
12158,49,100,14,S,F,M,2,Y,100,100,100,133000,H,6,E,1,4,92.97,0.71,6,47,1,0,0,0,2,0,2,0,0,0,N,0,191,48,11,0
12159,64,100,14,S,F,M,5,Y,15,0,100,36000,U,1,O,2,10,85.87,0.53,5,118,1,0,1,1,2,0,4,0,0,0,N,0,162,120,83,0
12160,51,100,4,S,F,M,4,N,25,25,25,69000,W,2,E,3,0,96.94,0.43,5,35,0,3,3,0,0,0,3,1,1,0,N,0,72,35,17,0
12161,49,100,14,S,F,M,4,Y,0,0,100,115000,W,5,O,3,7,164.81,1.01,9,119,A,0,3,0,1,0,5,0,0,0,N,0,191,119,94,0
12162,79,100,3,S,F,M,2,N,15,0,25,70000,R,3,E,3,0,55.97,0.47,5,20,A,0,1,1,0,0,2,0,0,0,N,0,159,20,6,0
12163,61,100,1,S,F,M,3,N,0,0,35,62000,H,9,B,2,5,80,1.83,6,31,A,1,1,0,0,0,1,0,1,0,Y,1,240,87,63,0
12164,64,100,7,S,F,M,2,N,0,0,15,28000,R,4,O,1,7,104.94,0.67,5,93,3,0,2,0,1,0,3,0,0,0,N,0,121,96,58,0
12165,67,100,14,S,F,S,1,N,45,35,35,49000,M,5,E,0,3,110.89,0.51,8,32,A,0,3,0,0,0,3,0,0,0,N,0,286,32,6,1
12166,54,100,14,S,F,M,3,N,0,0,0,206000,W,8,B,0,10,70.91,0.92,4,100,1,1,1,0,1,0,2,0,1,0,N,0,101,101,76,0
12167,73,100,14,S,F,M,6,Y,0,100,35,61000,R,9,O,1,10,55.99,0.79,8,116,A,0,2,0,1,0,3,0,0,0,Y,2,126,126,101,0
12169,58,100,14,S,F,M,3,N,15,0,35,64000,U,3,E,1,3,279,0.92,8,28,A,0,4,0,0,0,4,0,0,0,N,0,158,158,85,0
12170,76,100,14,S,F,M,4,N,15,0,35,58000,W,2,O,3,10,74.91,0.54,4,83,1,0,0,0,3,0,3,0,0,0,N,0,111,111,75,0
12171,54,100,14,S,F,M,6,Y,100,45,45,143000,W,3,E,2,0,89.8,0.58,14,8,A,1,2,0,1,0,3,2,0,0,Y,2,300,132,107,0
12172,51,100,14,S,F,M,4,Y,65,100,100,71000,B,1,O,2,6,41.94,0.53,2,71,1,0,0,1,1,0,3,0,0,0,N,0,72,72,36,0
12173,48,100,14,S,M,M,5,Y,100,65,45,185000,H,6,C,2,11,36,NA,3,209,0,1,1,0,0,0,1,1,0,0,N,0,209,152,106,0
12174,68,100,14,S,F,M,3,N,25,0,35,78000,R,5,E,1,3,27.47,0.53,2,57,1,0,0,0,1,0,1,0,0,0,N,0,195,57,21,0
12175,63,100,14,S,F,M,3,N,0,0,35,122000,M,2,E,2,4,61.65,0.77,4,35,A,1,1,0,2,0,3,0,1,0,N,0,262,84,45,0
12179,54,100,4,S,F,M,3,Y,65,75,100,480000,U,9,A,1,2,139.9,1.02,9,2,A,0,5,0,0,1,4,0,0,0,N,0,194,87,74,0
